pcm,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C3åœºæ™¯/hight_c3_1s_5s/hight_c3_1s_5s_102_encode.pcm,166499756,7826,166501203,1120,0,166503781,MSG_Result,1199,1,0,ÎÒÏëµ½ÆºÉ½ÈËÃñÒ½Ôº,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6444,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""ÆºÉ½ÈËÃñÒ½Ôº"",""poi"":""ÆºÉ½ÈËÃñÒ½Ôº"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëµ½ÆºÉ½ÈËÃñÒ½Ôº"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_86_encode.pcm,166503797,7156,166504923,1070,0,166506640,MSG_Result,1187,1,0,Ìí¼Ó²ŞËù,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""Ìí¼Ó²ŞËù""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C3åœºæ™¯/low_c3_1s_5s/low_c3_1s_5s_220_encode.pcm,166506655,7603,166508201,1183,0,166510556,MSG_Result,1298,1,0,ÎÒÒªÈ¥ÄÏÔ·Â·ÔõÃ´×ß,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""ÄÏÔ·Â·"",""street"":""ÄÏÔ·Â·"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥ÄÏÔ·Â·ÔõÃ´×ß"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C3åœºæ™¯/LSA/hight_c3_2.5s_3.5s/hight_c3_2.5s_3.5s_184_encode.pcm,166510565,8045,0,0,166513655,0,MSG_ResponseTimeout,4128453641,1,0,,,,""
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_294_encode.pcm,166513663,7966,0,0,166516754,0,MSG_ResponseTimeout,4128450542,1,0,,,,""
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_261_encode.pcm,166516761,7649,166517827,1157,0,166520161,MSG_Result,1251,1,0,ÎÒÒªÈ¥µØË°,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.68,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""µØË°"",""poi"":""µØË°"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥µØË°"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_2s_4s/hight_c4_2s_4s_294_encode.pcm,166520178,7966,166522744,1160,0,166525378,MSG_Result,1234,1,0,ÎÒÒªµ½¼ÃÄÏÊĞÀúÏÂÇø,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""ÀúÏÂÇø"",""areaAddr"":""ÀúÏÂ"",""city"":""¼ÃÄÏÊĞ"",""cityAddr"":""¼ÃÄÏ"",""ori_loc"":""¼ÃÄÏÊĞÀúÏÂÇø"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªµ½¼ÃÄÏÊĞÀúÏÂÇø"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/hight_c4_1s_5s/hight_c4_1s_5s_352_encode.pcm,166525392,7181,166526939,1126,0,166528833,MSG_Result,1260,1,0,´øÎÒÈ¥Ã·Ô°Â·,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""Ã·Ô°Â·"",""street"":""Ã·Ô°Â·"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""´øÎÒÈ¥Ã·Ô°Â·"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C3åœºæ™¯/LSA/hight_c3_2.5s_3.5s/hight_c3_2.5s_3.5s_338_encode.pcm,166528842,8417,166531888,1170,0,166535054,MSG_Result,1295,1,0,µ¼º½µ½°üºÓ´óµÀÃñ¿µĞ¡Çø,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7091,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""°üºÓ´óµÀÃñ¿µĞ¡Çø"",""poi"":""Ãñ¿µĞ¡Çø"",""street"":""°üºÓ´óµÀ"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""µ¼º½µ½°üºÓ´óµÀÃñ¿µĞ¡Çø"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_146_encode.pcm,166535074,7945,166538121,1162,0,166540798,MSG_Result,1279,1,0,ÎÒÏëµ½ÉòÑôÊĞÎå°®½Ö,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8222,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""ÉòÑôÊĞ"",""cityAddr"":""ÉòÑô"",""ori_loc"":""ÉòÑôÊĞÎå°®½Ö"",""street"":""Îå°®½Ö"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëµ½ÉòÑôÊĞÎå°®½Ö"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C3åœºæ™¯/hight_c3_1s_5s/hight_c3_1s_5s_159_encode.pcm,166540813,7836,166542200,1110,0,166544835,MSG_Result,1186,1,0,ÎÒÏëµ½ÅíÉ½ÈËÃñÒ½Ôº,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8222,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""ÅíÉ½ÏØ"",""areaAddr"":""ÅíÉ½"",""city"":""CURRENT_CITY"",""ori_loc"":""ÅíÉ½ÈËÃñÒ½Ôº"",""poi"":""ÈËÃñÒ½Ôº"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëµ½ÅíÉ½ÈËÃñÒ½Ôº"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_356_encode.pcm,166544853,8557,166545920,1210,0,166549307,MSG_Result,1397,1,0,ÎÒÒªÈ¥°²»¯ÄÄÀïºÍ°²»¯±±½Ö½»¿Ú,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6857,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""°²»¯ÏØ"",""areaAddr"":""°²»¯"",""city"":""CURRENT_CITY"",""ori_loc"":""°²»¯ÄÄÀïºÍ°²»¯±±½Ö"",""poi"":""ÄÄÀïºÍ"",""street"":""°²»¯±±½Ö"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥°²»¯ÄÄÀïºÍ°²»¯±±½Ö½»¿Ú"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/low_c4_1s_5s/low_c4_1s_5s_346_encode.pcm,166549327,7654,166550774,1033,0,166553090,MSG_Result,1109,1,0,ÎÒÏëÈ¥°ÄÃÅ¶¹ÀÌ,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""°ÄÃÅ¶¹ÀÌ"",""poi"":""°ÄÃÅ¶¹ÀÌ"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëÈ¥°ÄÃÅ¶¹ÀÌ"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C3åœºæ™¯/LSA/low_c3_2.5s_3.5s/low_c3_2.5s_3.5s_255_encode.pcm,166553108,8570,166556094,1177,0,166559503,MSG_Result,1325,1,0,´øÎÒÈ¥ÄÏ²ÜÏç»ê,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7143,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""ÄÏ²Ü"",""poi"":""ÄÏ²Ü"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""´øÎÒÈ¥ÄÏ²ÜÏç»ê"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_2.5s_3.5s/hight_c4_2.5s_3.5s_324_encode.pcm,166559517,8169,166562565,1198,0,166565544,MSG_Result,1358,1,0,µ¼º½µ½°²ÇìÊĞ·ÄÖ¯ÄÏÂ·,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.84,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""°²ÇìÊĞ"",""cityAddr"":""°²Çì"",""ori_loc"":""°²ÇìÊĞ·ÄÖ¯ÄÏÂ·"",""street"":""·ÄÖ¯ÄÏÂ·"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""µ¼º½µ½°²ÇìÊĞ·ÄÖ¯ÄÏÂ·"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_295_encode.pcm,166565560,7787,166566596,920,0,166568840,MSG_Result,993,1,0,ÎÒÒªµ½¼ÎÓãÉ½ºşÎÂÈª,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6444,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""¼ÎÓãÏØ"",""areaAddr"":""¼ÎÓã"",""city"":""CURRENT_CITY"",""ori_loc"":""¼ÎÓãÉ½ºşÎÂÈª"",""poi"":""É½ºşÎÂÈª"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªµ½¼ÎÓãÉ½ºşÎÂÈª"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C3åœºæ™¯/LSA/hight_c3_0.5s_5.5s/hight_c3_0.5s_5.5s_250_encode.pcm,166568852,7572,166569888,1235,0,166572226,MSG_Result,1302,1,0,ÎÒÒªÈ¥¹«°²¾Ö,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8333,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""¹«°²ÏØ"",""areaAddr"":""¹«°²"",""ori_loc"":""¹«°²"",""type"":""LOC_BASIC""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥¹«°²¾Ö"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C3åœºæ™¯/LSA/hight_c3_2.5s_3.5s/hight_c3_2.5s_3.5s_159_encode.pcm,166572242,7836,166575128,1111,0,166577767,MSG_Result,1189,1,0,ÎÒÏëµ½ÅíÉ½ÈËÃñÒ½Ôº,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8222,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""area"":""ÅíÉ½ÏØ"",""areaAddr"":""ÅíÉ½"",""city"":""CURRENT_CITY"",""ori_loc"":""ÅíÉ½ÈËÃñÒ½Ôº"",""poi"":""ÈËÃñÒ½Ôº"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëµ½ÅíÉ½ÈËÃñÒ½Ôº"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_1s_5s/hight_c4_1s_5s_8_encode.pcm,166577783,7904,166579230,1103,0,166581942,MSG_Result,1255,1,0,Ìıº£ÓòÍø,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":0.4,""rc"":0,""semantic"":{""slots"":{""song"":""º£ÓòÍø"",""songOrig"":""º£ÓòÍø"",""weakmatch"":""º£ÓòÍø""}},""service"":""music"",""text"":""Ìıº£ÓòÍø"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_316_encode.pcm,166581961,8910,166583028,1016,0,166586536,MSG_Result,1165,1,0,ÎÒÒªµ½³¤½­Â·ÓëáÔÉ½±±Â·½»²æ¿Ú,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8857,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""³¤½­Â·ÓëáÔÉ½±±Â·½»²æ¿Ú"",""street"":""³¤½­Â·"",""streets"":""áÔÉ½±±Â·"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªµ½³¤½­Â·ÓëáÔÉ½±±Â·½»²æ¿Ú"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C3åœºæ™¯/hight_c3_1s_5s/hight_c3_1s_5s_275_encode.pcm,166586576,9212,166588122,1074,0,166592050,MSG_Result,1262,1,0,ÎÒÒªÈ¥Ò±É½µÀÔºÓëÊ·ÓÖĞÂ´å½»²æ¿Ú,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5733,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""Ò±É½µÀÔºÓëÊ·ÓÖĞÂ´å½»²æ¿Ú"",""poi"":""Ò±É½µÀÔºÓëÊ·ÓÖĞÂ´å½»²æ¿Ú"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥Ò±É½µÀÔºÓëÊ·ÓÖĞÂ´å½»²æ¿Ú"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/low_c4_1s_5s/low_c4_1s_5s_34_encode.pcm,166592068,9209,166593674,857,0,166597252,MSG_Result,975,1,0,±±Ò»»·Â·½»¿Ú,4,0,"{""bislocalresult"":""1"",""nlocalconfidencescore"":""0"",""rc"":4,""text"":""±±Ò»»·Â·½»¿Ú""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/hight_c4_0.5s_5.5s/hight_c4_0.5s_5.5s_319_encode.pcm,166597264,7750,166598331,1117,0,166600717,MSG_Result,1203,1,0,ÎÒÏëÈ¥º®ÖñÔ°ÉÕ¿¾,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""º®ÖñÔ°ÉÕ¿¾"",""poi"":""º®ÖñÔ°ÉÕ¿¾"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëÈ¥º®ÖñÔ°ÉÕ¿¾"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/hight_c4_1s_5s/hight_c4_1s_5s_142_encode.pcm,166600733,7504,166602179,1122,0,166604448,MSG_Result,1211,1,0,ÎÒÒªÈ¥¹«¹İÒ»ºÅ,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5429,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""¹«¹İÒ»ºÅ"",""poi"":""¹«¹İÒ»ºÅ"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥¹«¹İÒ»ºÅ"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/hight_c4_2s_4s/hight_c4_2s_4s_228_encode.pcm,166604456,7207,166606962,1279,0,166608974,MSG_Result,1311,1,0,»Ø¹«Ë¾,0,915,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""915"",""operation"":""ROUTE"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""¹«Ë¾"",""poi"":""¹«Ë¾"",""type"":""LOC_POI""},""nameType"":""USR_DEF"",""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""»Ø¹«Ë¾"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/low_c4_2s_4s/low_c4_2s_4s_288_encode.pcm,166608984,7889,166611490,1078,0,166614072,MSG_Result,1199,1,0,ÎÒÒªÈ¥¹¤ÈË¾Û±¦Éá,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""¹¤ÈË¾Û±¦Éá"",""poi"":""¹¤ÈË¾Û±¦Éá"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªÈ¥¹¤ÈË¾Û±¦Éá"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C4åœºæ™¯/low_c4_0.5s_5.5s/low_c4_0.5s_5.5s_313_encode.pcm,166614086,7384,166615122,1003,0,166617050,MSG_Result,1080,1,0,ÎÒÒªµ½¾ÛÔ´±±Â·,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7714,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""¾ÛÔ´±±Â·"",""street"":""¾ÛÔ´±±Â·"",""type"":""LOC_STREET""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªµ½¾ÛÔ´±±Â·"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/éƒŠåŒºåŠå¼€çª—/C4åœºæ™¯/LSA/low_c4_1s_5s/low_c4_1s_5s_333_encode.pcm,166617068,7679,166618674,847,0,166620695,MSG_Result,948,1,0,ÎÒÏëÈ¥»ªÈğ³¬ÊĞ,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.5429,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""»ªÈğ³¬ÊĞ"",""poi"":""»ªÈğ³¬ÊĞ"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÏëÈ¥»ªÈğ³¬ÊĞ"",""version"":""3.5.0.1190""}
"
/home/linaro/ATP/test_data/PcmRes/isr/400_ç«¯ç‚¹æ ‡æ³¨/å¸‚åŒºé™æ­¢å…³çª—å…³ç©ºè°ƒ/LSA/C3åœºæ™¯/hight_c3_0.5s_5.5s/hight_c3_0.5s_5.5s_168_encode.pcm,166620710,8686,166621747,1080,0,166625116,MSG_Result,1220,1,0,ÎÒÒªµ½À¥ÂØÉ½Â·ÓëÖé½­Â·½»²æ¿Ú,0,0,"{""bislocalresult"":""1"",""language"":""zh_cn_mandarin"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8286,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""À¥ÂØÉ½Â·ÓëÖé½­Â·½»²æ¿Ú"",""street"":""À¥ÂØÉ½Â·"",""streets"":""Öé½­Â·"",""type"":""LOC_CROSS""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""ÎÒÒªµ½À¥ÂØÉ½Â·ÓëÖé½­Â·½»²æ¿Ú"",""version"":""3.5.0.1190""}
"
