strAudioPath,text,operation1,operation2,operation equal?(%) 2543/2567=99.07%,service1,service2,service equal?(%) 2548/2567=99.26%,slots1,slots2,slots equal?(%) 2531/2567=98.60%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 2530/2567=98.56%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0491-04.pcm,导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0492-01.pcm,前往郫县交警队,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""郫县交警队"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""郫县/AREA/,郫县交警队/biz:xzq_poi/,交警队/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""郫县交警队""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0492-02.pcm,去郫县交警大队违法处理室,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""郫县交警大队违法处理室"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""郫县/AREA/,郫县交警大队违法处理室/biz:xzq_poi/,交警大队违法处理室/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""郫县交警大队违法处理室""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0492-03.pcm,走最近的路线,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""SHORTEST"", ""operation"": ""ROUTE_PLAN""}}","{""slots"": {""routeCondition"": ""SHORTEST""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0492-04.pcm,开始导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0493-01.pcm,导航去资阳市雁江区,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""资阳市雁江区"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""资阳市/CITY/,资阳市雁江区/biz:xzq/,雁江区/AREA/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""资阳市雁江区""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0493-02.pcm,就是政府东路60号的应援区,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0493-03.pcm,搜索附近有名的景点,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""景点"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""景点/biz:poi/,景点/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""景点""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0493-04.pcm,选择免费的,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0493-05.pcm,开始导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0494-01.pcm,我要去照金牧场,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""照金牧场"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""照金牧场/biz:poi/,照金牧场/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""照金牧场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0494-02.pcm,位于照金镇上的照金牧场,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0494-03.pcm,查找附近的酒店,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""酒店"", ""topic"": ""hotel"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""酒店/biz:poi/,酒店/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0494-04.pcm,选择价格最低的,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""酒店"", ""topic"": ""hotel"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""酒店/biz:poi/,酒店/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""price"": ""价格""}}","{""slots"": {""endLoc"": {""ori_loc"": ""酒店""}, ""price"": ""价格"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0494-05.pcm,导航开始吧,OPEN,OPEN,True,mapU,mapU,True,"{""slots"": {""insType"": ""OPEN"", ""operation"": ""OPEN""}}","{""slots"": {""insType"": ""OPEN""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0495-01.pcm,前往叶县辛店乡田寨村,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""叶县辛店乡田寨村"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""叶县/AREA/,叶县辛店乡田寨村/biz:xzq_poi/,辛店乡田寨村/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""叶县辛店乡田寨村""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0495-02.pcm,那就去九寨沟田园度假村吧,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""九寨沟田园度假村"", ""topic"": ""度假村"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""九寨沟/AREA/,九寨沟田园度假村/biz:xzq_poi/,田园/POI_CORE/,度假村/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""九寨沟田园度假村""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0495-03.pcm,搜索沿途有加油站的路线,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""加油站"", ""topic"": ""gas_station"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""加油站/biz:poi/,加油站/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""加油站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0495-04.pcm,选择距离最近的,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""operation"": ""QUERY"", ""endLoc"": {""ori_loc"": ""加油站"", ""topic"": ""gas_station"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""加油站/biz:poi/,加油站/POI_TYPE/\""\n    }\n]""}, ""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""distanceDescr"": ""NEAREST"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""加油站""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0495-05.pcm,导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0496-01.pcm,导航到星海广场,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""星海广场"", ""topic"": ""广场"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""星海/POI_CORE/,星海广场/biz:poi/,广场/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""星海广场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0496-02.pcm,位于濉溪路与嘉山路交叉口的星海世纪广场,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0496-03.pcm,选择经过加油站的线路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0496-04.pcm,导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0497-01.pcm,我想去西北大学,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""西北大学"", ""topic"": ""大学"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""西北/POI_CORE/,西北大学/biz:poi/,大学/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""西北大学""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0497-02.pcm,去研究所,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""研究所"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""研究所/biz:poi/,研究所/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""研究所""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0497-03.pcm,那就去唐代文学研究所,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""reserved_intent"": ""0"", ""endLoc"": {""ori_loc"": ""唐代文学研究所"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""唐代文学研究所/biz:poi/,唐代文学研究所/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""唐代文学研究所""}, ""reserved_intent"": ""0"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0497-04.pcm,我要走路挂号的路线,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""走路挂号"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""走路挂号/biz:poi/,走路挂号/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""走路挂号""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0497-05.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0498-01.pcm,帮我导航到广州东,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""广州东"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""广州东/biz:poi/,广州东/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""广州东""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0498-02.pcm,去广州东站,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""keyword"": {""ori_loc"": ""去广州东站"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""去广州东站/biz:poi/,去广州东站/POI_CORE/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""广州东"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""广州东/biz:poi/,广州东/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""广州东""}, ""keyword"": {""ori_loc"": ""去广州东站""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0498-03.pcm,是东门不是7号门,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0498-04.pcm,选择红绿灯少的路线,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""LIGHT_LESS"", ""operation"": ""ROUTE_PLAN""}}","{""slots"": {""routeCondition"": ""LIGHT_LESS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0498-05.pcm,导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0499-01.pcm,东山区陕西省咸阳市礼泉县袁家村,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""landmark"": {""ori_loc"": ""东山区陕西省咸阳市"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""东山区/AREA/,东山区陕西省咸阳市/biz:xzq_poi/,陕西省/POI_DISTRICT/,咸阳市/POI_CORE/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""泉县袁家村"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""泉县袁家村/biz:poi/,泉县袁家村/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""东山区陕西省咸阳市""}, ""endLoc"": {""ori_loc"": ""泉县袁家村""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0499-02.pcm,去袁家村停车场,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""袁家村停车场"", ""topic"": ""parking"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""袁家村/POI_CORE/,袁家村停车场/biz:poi/,停车场/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""袁家村停车场""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0499-03.pcm,选择地区,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0499-04.pcm,开始导航吧,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0500-01.pcm,我要去重庆市开县,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""重庆市开县"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""重庆市/CITY/,重庆市开县/biz:xzq/,开县/AREA/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""重庆市开县""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0500-02.pcm,就是内西街的开县,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""keyword"": {""ori_loc"": ""开县"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""开县/biz:xzq/,开县/AREA/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""重庆市开县"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""重庆市/CITY/,重庆市开县/biz:xzq/,开县/AREA/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""重庆市开县""}, ""keyword"": {""ori_loc"": ""开县""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0500-03.pcm,搜索附近的如家酒店,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""如家酒店"", ""topic"": ""hotel"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""如家/POI_CORE/,如家酒店/biz:poi/,酒店/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""如家酒店""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0500-04.pcm,选择价格最低的,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""如家酒店"", ""topic"": ""hotel"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""如家/POI_CORE/,如家酒店/biz:poi/,酒店/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""price"": ""价格""}}","{""slots"": {""endLoc"": {""ori_loc"": ""如家酒店""}, ""price"": ""价格"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0500-05.pcm,导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0501-01.pcm,前往平顶山市叶县龙泉乡小河王村,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""平顶山市叶县龙泉乡小河王村"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""平顶山市/CITY/,平顶山市叶县龙泉乡小河王村/biz:xzq_poi/,叶县/AREA/,龙泉/POI_DISTRICT/,乡小河王村/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""平顶山市叶县龙泉乡小河王村""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0501-02.pcm,我要去常村乡中心小学,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""常村乡中心小学"", ""topic"": ""小学"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""常村乡中心/POI_CORE/,常村乡中心小学/biz:poi/,小学/POI_TYPE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""常村乡中心小学""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0501-03.pcm,走高速路线,PASS_AWAY,PASS_AWAY,True,mapU,mapU,True,"{""slots"": {""viaLoc"": {""ori_loc"": ""高速"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""高速/biz:poi/,高速/POI_CORE/\""\n    }\n]""}, ""operation"": ""PASS_AWAY""}}","{""slots"": {""viaLoc"": {""ori_loc"": ""高速""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0501-04.pcm,导航开始,OPEN,OPEN,True,mapU,mapU,True,"{""slots"": {""insType"": ""OPEN"", ""operation"": ""OPEN""}}","{""slots"": {""insType"": ""OPEN""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0502-01.pcm,我想去泰兴市城管大队,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}, ""endLoc"": {""ori_loc"": ""泰兴市城管大队"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""泰兴/AREA/,泰兴市城管大队/biz:xzq_poi/,市城/POI_DISTRICT/,管大队/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY""}}","{""slots"": {""endLoc"": {""ori_loc"": ""泰兴市城管大队""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0502-02.pcm,去管理行政执法大队,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""keyword"": {""ori_loc"": ""管理行政执法大队"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""管理行政执法大队/biz:poi/,管理行政执法大队/POI_CORE/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""泰兴市城管大队"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""泰兴/AREA/,泰兴市城管大队/biz:xzq_poi/,市城/POI_DISTRICT/,管大队/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""endLoc"": {""ori_loc"": ""泰兴市城管大队""}, ""keyword"": {""ori_loc"": ""管理行政执法大队""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0502-03.pcm,选择兴化市的林城中队,QUERY,QUERY,True,mapU,mapU,True,"{""slots"": {""landmark"": {""ori_loc"": ""兴化市"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""兴化市/biz:xzq/,兴化市/AREA/\""\n    }\n]""}, ""endLoc"": {""ori_loc"": ""林城中队"", ""topic"": ""其他"", ""mean_extra"": ""[\n    {\n        \""source\"": \""nlp\"",\n        \""result\"": \""林城中队/biz:poi/,林城中队/POI_CORE/\""\n    }\n]""}, ""operation"": ""QUERY"", ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}","{""slots"": {""landmark"": {""ori_loc"": ""兴化市""}, ""endLoc"": {""ori_loc"": ""林城中队""}, ""startLoc"": {""ori_loc"": ""CURRENT_ORI_LOC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0502-04.pcm,选择红绿灯少的路线,ROUTE_PLAN,ROUTE_PLAN,True,mapU,mapU,True,"{""slots"": {""routeCondition"": ""LIGHT_LESS"", ""operation"": ""ROUTE_PLAN""}}","{""slots"": {""routeCondition"": ""LIGHT_LESS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0502-05.pcm,导航,CONFIRM,CONFIRM,True,mapU,mapU,True,"{""slots"": {""insType"": ""CONFIRM"", ""operation"": ""CONFIRM""}}","{""slots"": {""insType"": ""CONFIRM""}}",True,,,,True
