用户说法,user_data
我现在去呼和浩特市白塔机场,返回|主界面|通知栏|路线偏好|距离最短|4小时|356公里|红绿灯18个|收费155元|拥堵较少|4小时1分钟|363公里|方案3|4小时13分钟|372公里|开始导航|缩小图面|放大图面|仅供测试
到国际机场综合信息楼,返回|主界面|通知栏|连云港白塔埠机场|距离344|地址连云港市白塔埠镇
选择信息楼停车场,返回|主界面|通知栏|合肥新桥国际机场|合肥市肥西县|巢湖四中图书信息楼|合肥市巢湖北路|新华国际广场|合肥市黄山路|众城国际广场|合肥市濉溪路|星光国际广场|合肥市肥东县
走用时最短的路线,返回|主界面|通知栏|合肥新桥国际机场|合肥市肥西县|巢湖四中图书信息楼|合肥市巢湖北路|新华国际广场|合肥市黄山路|众城国际广场|合肥市濉溪路|星光国际广场|合肥市肥东县
可以导航了,返回|主界面|通知栏|合肥新桥国际机场|合肥市肥西县|巢湖四中图书信息楼|合肥市巢湖北路|新华国际广场|合肥市黄山路|众城国际广场|合肥市濉溪路|星光国际广场|合肥市肥东县
我要到安徽省萧县黄口镇,返回|主界面|通知栏|路线偏好|距离最短|4小时|356公里|红绿灯18个|收费155元|拥堵较少|4小时1分钟|363公里|方案3|4小时13分钟|372公里|开始导航|缩小图面|放大图面|仅供测试
到镇政府,返回|主界面|通知栏|黄口镇|距离284|地址宿州市萧县
我要走经过银行的线路,返回|主界面|通知栏|中共南岗镇委员会|合肥市蜀山区|南岗镇人民政府天龙路|南岗镇人民代表大会|合肥市大别山路|中共南岗镇纪律检查委员会|蜀山区南岗镇信访接待中心
可以导航了,返回|主界面|通知栏|中共南岗镇委员会|合肥市蜀山区|南岗镇人民政府天龙路|南岗镇人民代表大会|合肥市大别山路|中共南岗镇纪律检查委员会|蜀山区南岗镇信访接待中心
我要去滦南县政府,返回|主界面|通知栏|路线偏好|距离最短|4小时|356公里|红绿灯18个|收费155元|拥堵较少|4小时1分钟|363公里|方案3|4小时13分钟|372公里|开始导航|缩小图面|放大图面|仅供测试
前往滦南县政府残疾人工作委员会,返回|主界面|通知栏|滦南县人民政府|唐山市滦南县|滦南县人民政府信访局|滦南县政府采购办公室|滦南县司各庄镇人民政府|滦南县人民政府移民迁建办公室
开始导航,返回|主界面|通知栏|滦南县人民政府残疾人工作委员会|距离865|地址唐山市滦南县
去哈尔滨火车站,返回|主界面|通知栏|加载中
好像是哈成路的那个车站吧,返回|主界面|通知栏|哈尔滨站|哈尔滨市铁路街1号|哈尔滨站西南出站口|哈尔滨市铁路街1号哈尔滨站|哈尔滨站东进站口|哈尔滨市南岗区|哈尔滨站西进站口|哈尔滨西站|哈尔滨市丽江路
就是新香坊火车站,返回|主界面|通知栏|哈尔滨站|哈尔滨市铁路街1号|哈尔滨站西南出站口|哈尔滨市铁路街1号哈尔滨站|哈尔滨站东进站口|哈尔滨市南岗区|哈尔滨站西进站口|哈尔滨西站|哈尔滨市丽江路
走经过加油站的线路,返回|主界面|通知栏|合肥|南京
开始导航,返回|主界面|通知栏|路线偏好|时间最短|12小时43分钟|1085公里|红绿灯13个|收费500元|方案2|12小时56分钟|1131公里|方案3|13小时55分钟|1198公里|开始导航|设置车牌避开徐州市外地车限行|缩小图面|放大图面|仅供测试
我想导航到成都火车北站,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
选择第四个,返回|主界面|通知栏|成都站|成都市金牛区|成都南站|成都市武侯区|成都东站北进站口|成都市成渝立交
不走高架,返回|主界面|通知栏|成都站|成都市金牛区|成都南站|成都市武侯区|成都东站北进站口|成都市成渝立交
可以导航了,返回|主界面|通知栏|成都站|成都市金牛区|成都南站|成都市武侯区|成都东站北进站口|成都市成渝立交
帮我导航到西安市红会医院,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
我要去南郭路76号,返回|主界面|通知栏|西安市红会医院|西安市南郭路76号|西安市红会医院北门|西安市红会医院南门|西安市碑林区
到中医骨科康复病区,返回|主界面|通知栏|西安市红会医院|西安市南郭路76号|西安市红会医院北门
选择经过银行的线路,返回|主界面|通知栏|天庭中医康复治疗|合肥市庐阳区|安徽省中医药学会康复保健专业委员会|合肥市青阳南路1号|巢湖市伤骨科传统中医药研究开发研究所|合肥市半汤路26号|奥林花园社区卫生服务站中医康复服务区|合肥市蜀山区|浙江中医药大学耳聋康复研究所巢湖西路|合肥市肥西县
导航吧,返回|主界面|通知栏|中国邮政储蓄银行淮海厂支行|合肥市玉兰大道3号|中国信合山南信用社|合肥市肥西县|招商银行合肥上堤公寓社区支行|合肥市蜀山区|中国银行合肥红皖支行|肥西农村商业银行长安支行|合肥市柏堰雅苑二期20
出发到河北省保定市白沟镇,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
富强大街318,返回|主界面|通知栏|白沟镇|距离817|地址保定市高碑店市
不是镇政府，是镇纪检委,返回|主界面|通知栏|白沟镇|距离817|地址保定市高碑店市
算了，取消导航,返回|主界面|通知栏|白沟镇|距离817|地址保定市高碑店市
可以帮我导航到仙桃吗,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
我要去的是桃源仙谷自然风景区,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
选择离停车场进的线路,返回|主界面|通知栏|桃源仙谷自然风景区|距离971|地址北京市密云县
可以导航了,返回|主界面|通知栏|停车场金夏路|合肥市长丰县|停车场金峰路|停车场井岗路|合肥市井岗路518号1100|停车场进山路|合肥市蜀山区|停车场金牛路
导航去胡台吧,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
那就去厦门市思明区曾厝垵胡里山1号吧,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
不到阅练场，到作战指挥厅,返回|主界面|通知栏|胡里山|厦门市思明区|洪莲里1号门|厦门市莲前东路|爱果者曾厝安店|厦门市曾厝安261号之1|重庆鸡公煲曾厝垵店|厦门市环岛路曾厝埯海鲜访4号楼之1号
不要这条线路，换一个,返回|主界面|通知栏|胡里山|厦门市思明区|洪莲里1号门|厦门市莲前东路|爱果者曾厝安店|厦门市曾厝安261号之1|重庆鸡公煲曾厝垵店|厦门市环岛路曾厝埯海鲜访4号楼之1号
可以，导航吧,返回|主界面|通知栏|胡里山|厦门市思明区|洪莲里1号门|厦门市莲前东路|爱果者曾厝安店|厦门市曾厝安261号之1|重庆鸡公煲曾厝垵店|厦门市环岛路曾厝埯海鲜访4号楼之1号
能导到咸宁中路么,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
我要去中国电信营业厅,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
就解放路的那个吧,返回|主界面|通知栏|中国电信玉兰大道|合肥市肥西县|中国电信长安营业点
可以导航了,返回|主界面|通知栏|中国电信玉兰大道|合肥市肥西县|中国电信长安营业点
导航到石桥一路16号,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
去在水一方吧,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
在水一方美容养生馆,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
要走高架的线路,返回|主界面|通知栏|楚阁美容养生馆|合肥市瑶海区|尚妃美容养生馆|欣悦美容养生馆|蒙美容养生馆|合肥市包河区|汗蒸美容养生馆|合肥市庐阳区
导航,返回|主界面|通知栏|楚阁美容养生馆|合肥市瑶海区|尚妃美容养生馆|欣悦美容养生馆|蒙美容养生馆|合肥市包河区|汗蒸美容养生馆|合肥市庐阳区
我想去苏州市相城区黄埭镇,返回|主界面|通知栏|定位中|请行驶至开阔地带|永和路|仅供测试
我要去的是春光路88号,返回|主界面|通知栏|黄埭镇|距离326|地址苏州市相城区
是黄埭镇委员会党校,返回|主界面|通知栏|黄埭镇|距离326|地址苏州市相城区
这条线路不行，换一个,返回|主界面|通知栏|黄埭镇|距离326|地址苏州市相城区
这个可以，导航,返回|主界面|通知栏|黄埭镇|距离326|地址苏州市相城区
可以帮我导航到成都市三圣乡么,返回|主界面|通知栏|路线偏好|时间最短|4小时9分钟|378公里|红绿灯15个|收费200元|收费较少|4小时22分钟|383公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
到三圣花乡旅游区,返回|主界面|通知栏|中共成都市锦江区三圣乡委员会|成都市成龙大道一段1166号|三圣村|成都市彭州市|成都市双流区|三圣乡幸福花坊|成都市郭家桥北街5号附67号|三圣花乡|成都市三圣乡
要路况最好的线路,返回|主界面|通知栏|东华旅游|合肥市瑶海区|合肥市旅游局|合肥市东流路100号合肥市政务中心三区楼|巢湖市姥山岛旅游区管理委员会|合肥市巢湖市|三十岗生态农业旅游区游客活动中心|合肥市庐阳区|蜀山区旅游服务中心|合肥市蜀山区
可以导航了,返回|主界面|通知栏|路线偏好|时间最短|4小时9分钟|378公里|红绿灯15个|收费200元|收费较少|4小时22分钟|383公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
我准备去合肥市十八中,返回|主界面|通知栏|合肥|南京|未获取到数据
查找十八中附近的火锅,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到最近的一家,返回|主界面|通知栏|合肥|南京|未获取到数据
去新都新繁吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去正西街,返回|主界面|通知栏|合肥|南京|未获取到数据
选择桑迪新繁店,返回|主界面|通知栏|合肥|南京|未获取到数据
换一条线路,返回|主界面|通知栏|合肥|南京|未获取到数据
可以导航了,返回|主界面|通知栏|合肥|南京|未获取到数据
我想到香洲总站,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去公共自行车横琴公交总站,返回|主界面|通知栏|合肥|南京|未获取到数据
南租赁点,返回|主界面|通知栏|合肥|南京|未获取到数据
那就选择默认推荐得线路吧,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我去东港市黄土坎镇,返回|主界面|通知栏|合肥|南京|未获取到数据
到黄土坎镇小学,返回|主界面|通知栏|合肥|南京|未获取到数据
不是中心小学，是沙碛小学,返回|主界面|通知栏|合肥|南京|未获取到数据
换一条线路,返回|主界面|通知栏|合肥|南京|未获取到数据
再换一条,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我导航到花香村附近的度假村,返回|主界面|通知栏|合肥|南京|未获取到数据
那就郁金香温泉花园度假村吧,返回|主界面|通知栏|合肥|南京|未获取到数据
不是，去郁金香温泉花园度假村果园,返回|主界面|通知栏|合肥|南京|未获取到数据
可以导航了,返回|主界面|通知栏|合肥|南京|未获取到数据
我要到昆明火车站,返回|主界面|通知栏|合肥|南京|未获取到数据
选择三家村特大桥附近的,返回|主界面|通知栏|合肥|南京|未获取到数据
那行，广南卫火车站,返回|主界面|通知栏|合肥|南京|未获取到数据
不走红绿灯多的路线,返回|主界面|通知栏|合肥|南京
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
广埠屯,返回|主界面|通知栏|合肥|南京|未获取到数据
广埠屯资讯广场,返回|主界面|通知栏|合肥|南京|未获取到数据
不是A座，是B座,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去南京审计学院,返回|主界面|通知栏|合肥|南京|未获取到数据
仙林校区的那个,返回|主界面|通知栏|合肥|南京|未获取到数据
南门南门,返回|主界面|通知栏|合肥|南京|未获取到数据
不走仙林大道,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要到西湖,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我导航到西湖附近的酒店,返回|主界面|通知栏|合肥|南京|未获取到数据
要价格在300到500之间的,返回|主界面|通知栏|合肥|南京|未获取到数据
选择离景区最近的,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到阜阳火车站,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去火车站附近的餐厅,返回|主界面|通知栏|合肥|南京|未获取到数据
行吧，那就老乡鸡吧,返回|主界面|通知栏|合肥|南京|未获取到数据
换一条路线,返回|主界面|通知栏|合肥|南京|未获取到数据
可以导航了,返回|主界面|通知栏|合肥|南京|未获取到数据
可以帮我导航到海源寺公交车站么,返回|主界面|通知栏|合肥|南京|未获取到数据
好吧，去龙门寺加油站,返回|主界面|通知栏|合肥|南京|未获取到数据
西加油站,返回|主界面|通知栏|合肥|南京|未获取到数据
出发吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我现在要去盐城,返回|主界面|通知栏|合肥|南京|未获取到数据
到机场,返回|主界面|通知栏|合肥|南京|未获取到数据
选择南洋国际机场,返回|主界面|通知栏|合肥|南京|未获取到数据
走耗时最短的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我想到成都花龙门小区,返回|主界面|通知栏|合肥|南京|未获取到数据
到武青北路23号,返回|主界面|通知栏|合肥|南京|未获取到数据
小区南门,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
去华远海蓝城,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去海之蓝,返回|主界面|通知栏|合肥|南京|未获取到数据
长江西路347-3的那个,返回|主界面|通知栏|合肥|南京|未获取到数据
不走高架,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航去湘西自治州雪弗兰吧,返回|主界面|通知栏|合肥|南京|未获取到数据
到人民北路58号,返回|主界面|通知栏|合肥|南京|未获取到数据
不是这个，是档案局,返回|主界面|通知栏|合肥|南京|未获取到数据
换条路线,返回|主界面|通知栏|合肥|南京|未获取到数据
可以，导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我说我去大菜市,返回|主界面|通知栏|合肥|南京|未获取到数据
选择倒数第四个,返回|主界面|通知栏|合肥|南京|未获取到数据
要路况好的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要到北京市天坛公园,返回|主界面|通知栏|合肥|南京|未获取到数据
去天坛路甲1号,返回|主界面|通知栏|合肥|南京|未获取到数据
到公园西门,返回|主界面|通知栏|合肥|南京|未获取到数据
不去西门了，先去停车场吧,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去沃金大酒店,返回|主界面|通知栏|合肥|南京|未获取到数据
第三个,返回|主界面|通知栏|合肥|南京|未获取到数据
选择经过老乡鸡的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去苏庄则,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到周边的面馆,返回|主界面|通知栏|合肥|南京|未获取到数据
选择评价最高的那家,返回|主界面|通知栏|合肥|南京|未获取到数据
换条线路,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
导航去龙泉,返回|主界面|通知栏|合肥|南京|未获取到数据
去龙泉宾馆,返回|主界面|通知栏|合肥|南京|未获取到数据
龙泉路123号的那个,返回|主界面|通知栏|合肥|南京|未获取到数据
行，导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
能导航到南湖么,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去的是南湖景区,返回|主界面|通知栏|合肥|南京|未获取到数据
是鸳湖路,返回|主界面|通知栏|合肥|南京|未获取到数据
我要红绿灯最少的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
可以导航了,返回|主界面|通知栏|合肥|南京|未获取到数据
我现在要去南阳国际商务中心,返回|主界面|通知栏|合肥|南京|未获取到数据
第二个,返回|主界面|通知栏|合肥|南京|未获取到数据
要经过理发店的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
不是，要经过名发世家理发店的,返回|主界面|通知栏|合肥|南京|未获取到数据
可以，导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
去云南邵通吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我想吃云南过桥米线,返回|主界面|通知栏|合肥|南京|未获取到数据
去翠微路450那家,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
立刻导航三圣乡天香苑,返回|主界面|通知栏|合肥|南京|未获取到数据
去乡香菜馆,返回|主界面|通知栏|合肥|南京|未获取到数据
到西环中心广场那家,返回|主界面|通知栏|合肥|南京|未获取到数据
走最近的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去绵阳啊,返回|主界面|通知栏|合肥|南京|未获取到数据
是南郊机场,返回|主界面|通知栏|合肥|南京|未获取到数据
选择沿途风景好一点的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
换一条线路看看,返回|主界面|通知栏|合肥|南京|未获取到数据
可以，导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我要导航到陕西盛威汽贸城,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去汽贸城附近的饭店,返回|主界面|通知栏|合肥|南京|未获取到数据
好吧，那就来西口陕西名小吃,返回|主界面|通知栏|合肥|南京|未获取到数据
宿州路那家吧,返回|主界面|通知栏|合肥|南京|未获取到数据
可以导航了,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到南京夫子庙,返回|主界面|通知栏|合肥|南京|未获取到数据
当然去夫子庙牌坊,返回|主界面|通知栏|合肥|南京|未获取到数据
是建康路与贡院西街交叉处,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
去武进万达广场,返回|主界面|通知栏|合肥|南京|未获取到数据
到花园街301号,返回|主界面|通知栏|合肥|南京|未获取到数据
2号门,返回|主界面|通知栏|合肥|南京|未获取到数据
走经过移动营业厅的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航去重庆两路吧,返回|主界面|通知栏|合肥|南京|未获取到数据
查找附近的小吃,返回|主界面|通知栏|合肥|南京|未获取到数据
找好评最高的,返回|主界面|通知栏|合肥|南京|未获取到数据
算了，还是去消费最低的吧,返回|主界面|通知栏|合肥|南京|未获取到数据
可以，导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我要到南京市先锋广场,返回|主界面|通知栏|合肥|南京|未获取到数据
选择收费停车场,返回|主界面|通知栏|合肥|南京|未获取到数据
走最近的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
不行，换一条,返回|主界面|通知栏|合肥|南京|未获取到数据
可以，导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我导航去左岸新城,返回|主界面|通知栏|合肥|南京|未获取到数据
到铜陵路与滨河路交叉口,返回|主界面|通知栏|合肥|南京|未获取到数据
中天·左岸广场B座,返回|主界面|通知栏|合肥|南京|未获取到数据
最快的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我导航到石庙子镇,返回|主界面|通知栏|合肥|南京|未获取到数据
去工会委员会,返回|主界面|通知栏|合肥|南京|未获取到数据
要路况好的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去长沙解放路坡子街,返回|主界面|通知栏|合肥|南京|未获取到数据
长江西路424号的,返回|主界面|通知栏|合肥|南京|未获取到数据
在中国人民解放军第一五医院附近,返回|主界面|通知栏|合肥|南京|未获取到数据
要耗时最短的线路,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
去夏邑县第二人民医院吧,返回|主界面|通知栏|合肥|南京|未获取到数据
县府路中段206号的那个,返回|主界面|通知栏|合肥|南京|未获取到数据
去夏邑县第二人民医院-急诊科,返回|主界面|通知栏|合肥|南京|未获取到数据
选择红路灯少的,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去莆田南村,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去南日镇政府附近,返回|主界面|通知栏|合肥|南京|未获取到数据
那就去莆田农村商业银行南日支行,返回|主界面|通知栏|合肥|南京|未获取到数据
不走高速的,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去山西省稷山县,返回|主界面|通知栏|合肥|南京|未获取到数据
就是稷东街的稷山县,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近的酒店,返回|主界面|通知栏|合肥|南京|未获取到数据
选择价格最低的,返回|主界面|通知栏|合肥|南京|未获取到数据
可以导航了,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我导航到汉中市中心广场,返回|主界面|通知栏|合肥|南京|未获取到数据
去人民路南段的汉庭快捷酒店汉中中心广场店,返回|主界面|通知栏|合肥|南京|未获取到数据
中心广场东侧,返回|主界面|通知栏|合肥|南京|未获取到数据
选择红路灯少的,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
前往三十里堡,返回|主界面|通知栏|合肥|南京|未获取到数据
在民胜街38号,返回|主界面|通知栏|合肥|南京|未获取到数据
就去大连三十里堡站,返回|主界面|通知栏|合肥|南京|未获取到数据
选择不走高架的,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去长安大学渭水校区,返回|主界面|通知栏|合肥|南京|未获取到数据
就去长安大学渭水校区滋兰苑,返回|主界面|通知栏|合肥|南京|未获取到数据
选择附近有加油站的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到江西省肿瘤医院,返回|主界面|通知栏|合肥|南京|未获取到数据
去江西省肿瘤医院住院大楼,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我搜索附近的加油站,返回|主界面|通知栏|合肥|南京|未获取到数据
选择距离最近,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去狼牙山滑雪场,返回|主界面|通知栏|合肥|南京|未获取到数据
在西山北乡的狼牙山滑雪场,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索一下沿途的加油站,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到红牌楼,返回|主界面|通知栏|合肥|南京|未获取到数据
佳灵路的红牌楼广场,返回|主界面|通知栏|合肥|南京|未获取到数据
不是三期，是一期的,返回|主界面|通知栏|合肥|南京|未获取到数据
选择沿途有加油站的,返回|主界面|通知栏|合肥|南京|未获取到数据
选择距离最近的,返回|主界面|通知栏|合肥|南京|未获取到数据
导航开始,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去延安飞机场,返回|主界面|通知栏|合肥|南京|未获取到数据
就是去长青路二十里铺村附近的飞机场,返回|主界面|通知栏|合肥|南京|未获取到数据
走最快的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到嘉禾,返回|主界面|通知栏|合肥|南京|未获取到数据
去嘉禾农庄,返回|主界面|通知栏|合肥|南京|未获取到数据
走最近的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去靖江市新桥派出所,返回|主界面|通知栏|合肥|南京|未获取到数据
就是新桥镇的新桥派出所,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近的酒店,返回|主界面|通知栏|合肥|南京|未获取到数据
选择价格最低的,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
前往固始华联,返回|主界面|通知栏|合肥|南京|未获取到数据
去农家店,返回|主界面|通知栏|合肥|南京|未获取到数据
那就去百顺超市华联农家店,返回|主界面|通知栏|合肥|南京|未获取到数据
走最近的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
去长春汽车百货,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索广达汽车百货,返回|主界面|通知栏|合肥|南京|未获取到数据
去卫星路上的广达汽车百货卫星路店,返回|主界面|通知栏|合肥|南京|未获取到数据
走红路灯最少的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去西大直街,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索西直门南大街,返回|主界面|通知栏|合肥|南京|未获取到数据
不是南大街，是北大街,返回|主界面|通知栏|合肥|南京|未获取到数据
走高速路线,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去长安区樊家村,返回|主界面|通知栏|合肥|南京|未获取到数据
去栾城区楼底镇樊家屯村村民委员会,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近的小吃街,返回|主界面|通知栏|合肥|南京|未获取到数据
去距离最近的,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去山东莱州,返回|主界面|通知栏|合肥|南京|未获取到数据
去府前街78号的莱州市,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近的如家酒店,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
动身去大庆市采油三厂,返回|主界面|通知栏|合肥|南京|未获取到数据
那就去采油工艺研究所化验室,返回|主界面|通知栏|合肥|南京|未获取到数据
我要走耗时少的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
导航吧,返回|主界面|通知栏|合肥|南京|未获取到数据
帮我导航到北滘电信营业厅,返回|主界面|通知栏|合肥|南京|未获取到数据
去磨店美食文化街附近的营业厅,返回|主界面|通知栏|合肥|南京|未获取到数据
要走最近的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
导航到内蒙古赤峰市翁牛特旗,返回|主界面|通知栏|合肥|南京|未获取到数据
在乌丹路上的翁牛特旗,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近有名的景点,返回|主界面|通知栏|合肥|南京|未获取到数据
选择距离最近的,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去兴文县西关口,返回|主界面|通知栏|合肥|南京|未获取到数据
去贵州关岭牛魔王养生馆,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近的加油站,返回|主界面|通知栏|合肥|南京|未获取到数据
选择距离最近的,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我想去查日苏,返回|主界面|通知栏|合肥|南京|未获取到数据
就是去查日苏镇中学,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近有名的景点,返回|主界面|通知栏|合肥|南京|未获取到数据
选择免费的,返回|主界面|通知栏|合肥|南京|未获取到数据
开始导航,返回|主界面|通知栏|合肥|南京|未获取到数据
前往徐东销品茂,返回|主界面|通知栏|合肥|南京|未获取到数据
去徐家铺子,返回|主界面|通知栏|合肥|南京|未获取到数据
在凤台路东煌公寓附近,返回|主界面|通知栏|合肥|南京|未获取到数据
走红路灯最少的路线,返回|主界面|通知栏|合肥|南京|未获取到数据
导航,返回|主界面|通知栏|合肥|南京|未获取到数据
我要去洋县牛头山,返回|主界面|通知栏|合肥|南京|未获取到数据
去牛头山庄北楼,返回|主界面|通知栏|合肥|南京|未获取到数据
搜索附近的小吃街,返回|主界面|通知栏|合肥|南京|未获取到数据
选择距离最近的,返回|主界面|通知栏|合肥|南京|未获取到数据
